,label,text,osp
4320,disgust,"At what I was capable of of selfishly using others for sexual encounters, while I held a vision of having a deepening above-board (you know, ""girl next door"") devotion to a girl in my head. My drives and actions did not match this so consequently I felt disgusted at my failure.",1
4321,guilt,I felt guilty about going out when I should have been studying for a presentation I had to give on Wednesday the next week.,1
4322,guilt,"When I was baby-sitting at my cousin's place, I tried to have a pleasant time and did not really take care of the child.  I do not care very much about children.",0
4323,shame,I can't remember ever feeling shame.,1
4324,disgust,"I felt disgust when I realized that I had eaten something fatty, and vomited too much.",0
4325,shame,I overreacted towards my mother and felt ashamed afterwards.,0
4326,sadness,When my gradmother died.,1
4327,guilt,Not doing something I had promised.,1
4328,disgust,When my friend who is close to me got engaged and did not invite me.,1
4329,anger,"At an undeserved attitude toward a man, when human personality is not treated decently.",1
4330,joy,I was admitted to the University and a niece was born to me.,0
4331,sadness,The inability to read a book at college.,1
4332,sadness,When I noticed that my parents were not in such a prosperity as most people in my surroundings.,1
4333,sadness,After the loss of a close relative.,1
4334,joy,I was coming home from an exam and I supposed that I had passed it so I ran to a restaurant for a beer.,0
4335,disgust,I visited a place in Morocco where they worked the leather.  I saw the skins emerged in a liquid which ressembled putrification.,1
4336,disgust,"People who came to our home - and requested ""Put out your smoke"". That we should not smoke in our house... and asked not even politely. It disgusted me because I think people need to adapt to the situation.",1
4337,disgust,"When I had exams a relative of ours, who lives in another city,came to visit us and I felt disgusted at him.",1
4338,guilt,At one time while at primary school I lost a pencil case of a friend and I didn't mention it to her until after a fortnight.,0
4339,fear,Fear to come and live in Nijmegen.,1
4340,joy,For about one year I had a rather bad relation with my father. Last Christmas Eve he invited me to stay withhim and I was very glad about it. It was a fine evening.,1
4341,joy,I felt joy when I red my name in the list of the approved in the entrance college examination.,0
4342,anger,"Disagreements with mother.  When I moved from KankaanpSS, she had promised to help me move but broke her promise because of some hindrance. ",1
4343,guilt,"A kitten had wandered into our office, and I was told to take it back across the street. When I crossed back, the kitten followed me and was run over and killed by a car.",1
4344,guilt,One time I felt guilty when I told one of my previous boyfriends we were through just because I never felt like having one at that particular time.,1
4345,sadness,Day time robbery of our house.,0
4346,shame,Watching TV about china is behind in winning gold medals.,0
4347,joy,Finding out I was chosen for the English lectures.,1
4348,disgust,"This is difficult, since I don't remember feeling disgust towards anyone.",1
4349,guilt,My brother and I were at home watching a TV program when I started to tease  him and in this joke I hurt him without knowing the seriousness of it I went on. He got angry and gave it back to me. At this moment I felt anger at him but knowing that it was my fault.,1
4350,joy,When I met a very close friend of mine after one year of separation.,0
4351,disgust,I feel disgust when hearing or seeing other people being treated inhumanely. For example torturing in chili.,0
4352,shame,On the train a drunk person touched my baby and I reacted very disapprovingly.  I felt ashamed later as the person had not been aggressive though he could have been.,1
4353,guilt,I forgot to convey an important announcement.,0
4354,disgust,People talking in an important lecture.,0
4355,sadness,I was having breakfast with a classmate and suddenly I began to cry as I thought of a friend of mine whom I had not seen for a long time.,1
4356,anger,"When a teacher though pretending to be a highly cultivated teacher and a man, slapped a classmate of mine in the face quite undeservedly.",0
4357,sadness,When one of my closest friends failed to make it to the third year of university.,1
4358,sadness,I felt sad when a friend of mine died and I felt that something had irrevocably gone away from me.,1
4359,sadness,When I heard that my nephew had passed away.,1
4360,guilt,Mentioning a book to the person who borrowed it.,2
4361,joy,A close married friend has just had his first child.,0
4362,shame,"When I did not do well in the PG310 test I, I got only 4 marks above the pass marks despite my effort.  I felt bad because quite a number of friends did better.",1
4363,joy,"A good friend, the wife of the vicar of my church came up to me from the pews (I am in the choir) and shook my hand during the time for an informal ""greeting"" in the church service. She said a few words.",0
4364,disgust,"A girlfriend of mine behaves in a very childish way - she does not like my going to see a friend who has been introduced to me by this same friend of mine.  I would like to be friends with both of them, but she does not like this as she is possessive and would like me to be close only to her.",0
4365,joy,Relatives visiting me.,1
4366,guilt,Unable to help my mother to cook.,1
4367,disgust,"I assisted to a scene where the police attacked a person that didn't have his documents. The savagery was too much, and the attacked person bleeded to much.",1
4368,anger,A female classmate was always late for meetings which were for the homework and not social gatherings.  We were very busy and the deadline was close but we had to waste half an hour or an hour waiting for her as we could do nothing else then.,1
4369,shame,It was my father's birthday party when I was asked to bring a tray of tea and other drinks.,1
4370,sadness,When I got divorced from my husband after ten years of marriage.,0
4371,guilt,I had quarelled with a friend of mine and I later realized that it was also my fault.,1
4372,disgust,I work part-time as a shop-assistant and a customer spoke to me very loudly about an Indian man & white woman with children - how horrible that was and would I want to have little dark children.,1
4373,disgust,"Waiting for a bus not coming for a long time, and the bus drivers were having a long lunch.",1
4374,guilt,My father caught me having sexual intercourse with my closest cousin.  There was nothing wrong with it but the female was too old for me.,1
4375,shame,"One day mother slaughtered a chicken for a brother who had come back for holiday. In everybody's absence I opened the foodstore and ate all internal organs of the chicken. When mother discovered, we were all called and I was found with hands stained with soup. I was ashamed being the eldest of all in the family.",0
4376,fear,When I saw a dead body in the mortuary I became afraid and I was filled with fear.,1
4377,sadness,Marriage crises.  Boredom.,1
4378,guilt,When I triffled with other people.,1
4379,sadness,"The news of the natural calamity, an earthquake in which hundreds  of Mexican people died.",1
4380,guilt,"I was on a concert-tour and therefor seperated from my boy-friend. But I needed warmth which was given by a male member of the orchestra. My feelings towards him were not very deep, but his feelings were. I felt guilty when he said ""I am not a radiator"".
fear,""My girlfriend and I slept in a lonely hut (we had drunk alcool). Suddenly some soil fell on us, then some water. Although we tried hard, we could not find out the cause.",1
4381,guilt,Remembering (at the time I did not feel guilt) in recent yrs. how angry I would get when I was babysitting my new brother and he would not stop crying. I did not do anything harmful or shocking. But I feel guilty for treating him the way I did especially since I adore him now. That's why I spoil him now.,1
4382,fear,When I sit for examinations.,1
4383,guilt,Peeping.,0
4384,guilt,"At times I have been attracted to conducts which are socially degraded due to their ill consequences, and then I feel guilty.",0
4385,shame,"When one has been unjust, stupid towards someone else. ",1
4386,anger,"Being subject to unfair treatment in a working group, someone ""bending the rules"" was protected by the boss. This resulted in more work for the others.",1
4387,sadness,My grandfather died thirteen years ago.,1
4388,guilt,Not collecting letters for my friend al I promised.,1
4389,joy,On my birthday I got a present that I had desired for a long time.,0
4390,anger,"The comrade staying next doors insulted me for what he called  the misuse of his iron.  He called me stupid, self centered etc.  I wanted to punch him but instead went for a walk to the mining school to cool off.",1
4391,sadness,"It was mid May 1985, When we had a Test on Nursing. My classmate had an answer sheet, so he tried to peep. The Nursing Tutor caught him. During this time I was turning my question paper and it made noise. This friend blamed me of causing the whole matter for him to be caught.",2
4392,joy,I bought a Christmas present for my girl-friend. On my way home I was really glad about having found such a suitable thing.,0
4393,disgust,Given duty by the leaders which I do not like to do.,1
4394,sadness,The death of my guardian with whom I had stayed when I did my grade six.,1
4395,disgust,When I realized that my closest friend had said bad things about me when I was not around and had betrayed me by making friends with my boyfriend's other girl.,1
4396,guilt,When I took away my best friend's boyfriend.,0
4397,shame,When I gave my boyfriend a brush-off.,1
4398,sadness,When I failed one of my courses at school - the university of Zambia.,1
4399,anger,I got angry at a friend of mine whom I caught reading my notebook (almanach).,1
4400,joy,"When I got my first unknown compound while doing my M.Sc research, I was very happy.  This is because my research was based on this type of reactions and compounds.",0
4401,fear,"When riding in a very fastly-driven car on a lose metal road at a very late hour - no other cars on road, and driver was taking corners very sharply. I felt afraid - because if an accident happened, the area was very isolated. Also, I feared for driver, after I was dropped off - would he make it home safely.",2
4402,joy,When I passed the university entrance exam.,1
4403,joy,The more than satisfactory result of a recently-completed university subject was communicated to me by phone.,0
4404,guilt,"I had arranged to meet my friends at a certain place, and I was with other people.  My friends did not arrive and the people who were with me began to get tired.  My friends were one hour late.",1
4405,anger,My older brother who gives me unwanted advices about problems in my relationship with my girlfriend.,1
4406,disgust,When I saw hundreds of snakes twisting over one another in a movie.,1
4407,disgust,"During the PY 102 film session on Tuesday, one of the films shown  was of an experiment on a live cat involving strapping it into a machine for possibly days, and doing things to its brain.",0
4408,disgust,"When I was in the army, we got a certain dish for dinner that I do not like at all. We were not obliged to eat, but I was very hungry.",1
4409,shame,"I was working in a job in which I could not work quickly enough, and was told that my work was not up to standard.",1
4410,fear,Thinking about death when walking alone at night.,1
4411,joy,I phoned a friend of mine to ask her for news about the marks in an exam.  She told me that I had passed.,0
4412,shame,When I noticed that a person I found attractive had seen me picking my nose.,0
4413,guilt,"One night, I went out with some friends for dinner and I did not tell my parents that I would come back late.  I thought of phoning but in the end I did not.  When I arrived home, my parents were very worried.",1
4414,anger,"My best friend started moving out with my boyfriend. When I heard this my heart sank because I didn't expect that my own good friend could do such a thing, so I got angry.",0
4415,disgust,The first day I visited the hospital I was disgusted because I experienced offensive smell which I never expected. I nearly ran away from the course.,1
4416,guilt,"I felt guilty when I heard the results of my friend, who had failed.  I wished that I had helped him.",1
4417,shame,We had arranged a beach party with 20 people. There my father got drunk I felt very ashamed.,0
4418,fear,I had been watching a triller a dark night in the country and I had to go the outside toilet on my own. ,1
4419,fear,"I was walking home one night (after getting a bus to my town) when I was confronted by a group of males (about 6), they would not let me pass - they made comments etc. - I crossed the road and hurried home.",1
4420,guilt,When I was rude to my mother and got angry with her.,1
4421,joy,When I heard that I had been selected for the university.,1
4422,joy,I experienced it when I was accepted at the Medical Higher Institute.,0
4423,fear,"At the dentist's, waiting for my turn to come.",1
4424,sadness,"I felt very sad when I left home because I could not stand it any longer. I do not regret it, but I missed my little sister very much (and she missed me). These feelings wear off over time.",1
4425,fear,"A teacher wanted to instill a certain opinion and a certain behaviour into myself, what I refused. I was afraid when I saw him.",1
4426,disgust,I hate hypocrisy. My friend (girl) tried to intrude into my affairs with my future husband. After that she behaved as if nothing had happened.,1
4427,anger,"I made an appointment with a friend to drink coffee togehter. However, for the third time in that week she arrived an hour too late.",0
4428,guilt,"For example, when I have promised something but I haven't fulfilled it.",0
4429,fear,One summer when I was camping with friends they devised and elaborate plan to scare me by having our camp attecked by a wild animal (one of them) and then convincing the campground was the home of a satanic organization.,0
4430,anger,"As in sadness (A), relating to this slaghter of fur-seals.",1
4431,disgust,When I was on holiday someone vomited in front of me.,2
4432,disgust,When I take a look into a slaughter-house and when listening to stories about torturing people or animals.,1
4433,fear,I received a letter from my college telling me that I would not be allowed to sit for the exams because of my low attendance in class and the bad experience in the terminal exams.,1
4434,joy,"After watching the 49ers lose game after game, year after year, I was finally rewarded with a Super Bowl victory which made me extremely happy.",0
4435,sadness,Recent break-up with my girlfriend. We had been together for over a year. I was overseas and discovered over the phone (while I was at work).,2
4436,guilt,"I had an appointment with a colleague of mine to give her my lecture notes. I couldn't go and I didn't send them, and so the girl missed a day for the preparation of her term exams.",1
4437,sadness,My Uncle was beaten by his troublesome son. He fell unconscious and gained consciousness after some time. That time I was at school; this news reached me through someone.,1
4438,shame,"I had to meet a girlfriend to go out for a drink and she arrived with her aunt, to whom I was introduced.  Then the aunt left.",0
4439,joy,One of my friends and I had breakfast in a restaurant. It was spontaneous and lots of fun.,1
4440,disgust,"I was shopping in Utrecht with friends, we also ate some chips and snacks in a snackbar, then we saw a shabby fellow. He took a cold half eaten croquette (a snack) from a rubbish bin and eat it.",1
4441,joy,"When I passed the driving test already on the first try, although I felt more and more uncertain as the day came near.",0
4442,sadness,My dear hamster (called Hannes) died at the age of 2 and 1/2 years. His shape forced me to mercy killing (an injection).,0
4443,shame,"For a medical check-up, we - boys and girls - had to take off our clothes with the exception of our underwear. Then we had to go into another classroom where older pupils were sitting and staring at us.",1
4444,anger,"When I did not find the rack used for beating up rugs, in the yard.",1
4445,fear,When the car I was driving skidded on an icy road and landed in   a ditch with one side against a rock.,0
4446,disgust,When I watched a film about the problems of abandoned children (PIXOTE).,1
4447,sadness,I was very sad when I was shouted at by Uncle and was told that I was not to be given school fees because I didn't go to work in the garden since I had gone to escort my sister to the bus depot.,1
4448,joy,I felt joy when I entered at the University.,0
4449,fear,When I nearly collided with another car.,1
4450,joy,Finding out I am chosen to collect norms for Chinese aphasia (I will contribute to China's catching up with the West in neuropsychology).,0
4451,guilt,"I had gone to see one of our professors about a book, and I did not  attend the class she took a few minutes later.",1
4452,fear,When I was travelling at night.,1
4453,guilt,"Once, I accidentally injured a boy in the eye and he almost lost it.",1
4454,sadness,Talking to a very good friend who had just had a very bad experience which was changing his whole way of looking at life etc.,0
4455,anger,My girlfriend mentioned a certain girl's name who was my girl some time back and she is no longer mine that she said she was still mine.,1
4456,guilt,I once stole my father's money and denied having done it. Instead father threatened my young brother and he was beaten. He was innocent and I felt guilty.,1
4457,anger,When during Winter the water pipes froze and we did not have any water for two days.,1
4458,fear,The weather is very bad (fog and slipperiness) the newcast reports many traffic accidents and my boyfriend is driving home and still has 60 kilometers to go.,1
4459,guilt,Not handing in homeworks in time.,1
4460,disgust,"When I saw a woman subjugated by money and not being able to hide how she hated herself for not having the will power to get out of such a situation because it was convenient, according to what she told me.",1
4461,sadness,"The funeral of a friend who was killed in a car accident. She was of my own age, there were many of my own friends present, as well as her family etc.",1
4462,guilt,"After being told that an ex-boyfriend had been hurt by my wearing something he had given me when I was with another guy. I was unaware of my actions really, as I had not considered the fact that he had given it to me, and might see me. I still respected his opinions of me.",1
4463,disgust,When a person I did not know hurt a friend of mine.,1
4464,joy,I started a new branch of studies after having failed a former one.  When I got back my exam papers I was very happy to know that I almost had full marks.,0
4465,fear,"Just arrived in the university, not knowing anybody.",1
4466,anger,My grandmother's brother had taken active part in the resistance movement. He had been in prison many times and there he lost his health. He became an invalid. When we phoned to First Aid the nurse on duty behaved quite unkindly when she understood how old he was (79).,0
4467,fear,When I walk through streets late at night. This is because I and my friends were attacked one night without any reason for it.,0
4468,shame,It was during a school holiday - I was found necking a girl in my room by my father.,0
4469,disgust,"I was sitting in school, waiting for my sister to go home. Suddenly a boy put fire in a paper and threw it were I was sitting. The paper didn't get me, but I felt terribly disgusted at this cowardliness and irresponsibility that caused a great discussion. We went to the director and he, drunk as always, said that I was ... attention in school. I felt disgust of this situation, and of the persons implicated in it.",1
4470,shame,"When I was in grade one, one day I felt like going to the toilet during class but I was very scared of the teacher so I urinated in the class.",0
4471,anger,A friend called me and told me that she wanted to come and see me. She lived in a village at 50 km distance fom my home town. Next morning I expected her but she didn't arrive. As I got impatient I called her but her parents told me that she had gone skiing. I was very angry because I had cancelled an appointment to be able to see her.,0
4472,fear,After having taken an exam i feared having failed it.,1
4473,joy,"A couple of years ago during the summer holiday, I was fishing at a lake with my husband.  Suddenly it started raining while the sun was still shining. I experienced a feeling of joy, happiness and fulfillment.  the whole nature was full of music.",0
4474,disgust,I discovered some pornographic literature in a workmates drawers. The literature featured pictures of naked women defecating on one another.,0
4475,disgust,I have experienced disgust with some people - usually double dealers.,1
4476,sadness,When my ex-girlfriend and I discovered that there was a certain risk of her being pregnant.,1
4477,anger,I feel anger when things don't come out as I wish.,1
4478,sadness,My good friend misunderstood me.,0
4479,guilt,"I could not take care of my mother when she was admitted to a hospital  for surgery, I continued my studies as I could not get leave.",1
4480,guilt,When I feigned sick leave from work.,1
4481,sadness,"When I watched the T.V programme called ""The living planet"" and saw the far reaching environmental destruction caused by man.",0
4482,guilt,Not speaking to my sister-in-law due to lack of interest in a relationship on my side.,1
4483,shame,When I arrived too late at a meeting of mentor (the night before the introduction of novices on the University start).,0
4484,guilt,When someone is accused or punished instead of me.,0
4485,anger,"When I was doing my last year at Secondary School I was robbed of my clothes, wristwatch and my pair of shoes. After investigations it was found that all the things were stolen by one of the boys in our hostel.",1
4486,fear,I was nearly knocked down while I was cycling.,1
4487,sadness,My academic result was poor and I had to repeat the second year.  I felt sad about the coming several years.,1
4488,joy,My friend came to see me after she had stayed abroad. I waited at the station.,1
4489,sadness,When I caused much pain and sorrow to my boyfriend by finishing our relationship.,1
4490,disgust,"On Christmas day a drunk man came to our house without a shirt on, he dansed, spoke nonsense and behaved stupidly.",0
4491,shame,I felt shame when I saw someone I knew and pretended not to see her. Later she saw me and said hi.,1
4492,sadness,I felt sad when my father was sick.,1
4493,shame,Being rude to somebody who was impolite to me.,0
4494,sadness,I had taken the responsibility to do something and I had prepared for it.  However I failed because of my timidity.  After three attempts I still could not adapt to the atmosphere and failed as before.  I felt imcompetent and felt that the others would think that I had not prepared for it.,1
4495,shame,During a party I overheard a conversation about china. When I wanted to give my opinion one of the people came out to be Chinese and his opinion was right of course.,1
4496,fear,When biking and I felt very bad (problems with heart and respiration).,1
4497,joy,I felt happy when I received the letter telling me that I had been admitted to the university.,0
4498,guilt,I am not very affectionate and I feel guilty as I do not give as much affection as I receive.,1
4499,joy,First public speaking.,0
4500,anger,A certain friend tried to push me off a seat in a very violent way for no apparent reason.  It may be that he was excited about something.,0
4501,guilt,I was to inform the neighbour on my left that a robber had been spotted the same evening near the house of the neighbour in front.  I did not do it and the same day the thieves broke into this neighbour's house.,1
4502,anger,"When I checked my examination paper and realized that I had been careless, thoughtless, lazy and hasty so as to make unnecessary mistakes concerning things I know and understand.",1
4503,guilt,This is a kind of confession - my mum found me stealing meat from the pot.,0
4504,shame,I had lied to a person because I had thought that I could not tell him the truth. When he found out he was not angry but understanding. We talked the whole thing over.,1
4505,guilt,A friend of mine shot himself through the head after having told me and others that he would do so.,2
4506,anger,In a discussion the leader wanted to stop because she was of the opinion that we were not involved and she misjudged our reactions as negative. We however only posed several questions which she couldn't answer.,1
4507,anger,I felt angry when I saw on T.V the last slaughter of negroes in South Africa.,1
4508,joy,I finished my homework; an important task.,0
4509,anger,"When I found out my cousin had been killed. I was angry at the world, and her murderer who was her ex-boyfriend. It was the worst and most hateful day of my life.",1
4510,sadness,I received the mid-term exam paper of one of my major subjects and I found that I had failed it.,1
4511,guilt,"A few days back a friend of mine had asked me to call on him on Sunday.  I had accepted it but later did not go for no specific   reason.  I just slept in my room.  The next day this friend called  me up and told me that he had been expecting me the day before and his wife had prepared a very good lunch for me, which had gone waste.  I felt very bad about this incident and it has been growing in my heart ever since.",0
4512,sadness,My friend who was in the Bago was kicked out of the sorority.,2
4513,fear,"One night, walking along a park, I began to think that some roughnecks would appear suddenly with knives and things like that.",1
4514,guilt,"Last year I was asked to look after my niece while her mother was cooking.  Unfortunately the kid fell off the bed, I was confident that she would not fall and had not been paying much attention.",1
4515,disgust,Seeing a film in which there were several bloody crimes.,1
4516,joy,"I experienced joy at a friend's 22nd birthday party. We had good food, good liquid, good company, good music, and an overall warm atmosphere. The birthday girl and I communicate incredibly well. I felt very content, warm and inspired just talking with her giving her a neck massage.",0
4517,sadness,"I don't know why suddenly I thought that what I was feeling for my boyfriend was not really love. After almost three years being together, this matter of fact shaked me and I felt a great sorrow that I can call sadness.",1
4518,guilt,"The same event described under ""shame"".",1
4519,joy,Article published in the college newspaper.,2
4520,shame,"When I realized that I belonged to a country which is amongst the poorest in the world and that inspite of having the resources we do not utilize them.  I was ashamed at myself and my country, shame at the lack of parity between the lifestyles of the citizens.",1
4521,shame,I felt shame when I didn't study enough for my exams and as a result I failed. I then invented idle stories to talk it good for myself and the others.,1
4522,sadness,So as to be closer to the university I have left home and moved into Auckland. It now seems as if I have left home - especially my family - forever.,0
4523,joy,Reading a letter from a close friend who said he missed me and cared for me.,0
4524,guilt,I was at a boarding school during my primary school days. I was broken so I pretended I was very sick. My father came and he picked me up. He spent a lot of money on medical expenses which all proved to be negative.,1
4525,guilt,"When my ex-husband left our house, and the children cried because he was not coming back.",1
4526,disgust,"My classmate at TISS has the habit of biting his nails and ever since my childhood I have never liked this habit.  This person is near me in class, dining hall and the campus so I suggested that he should stop biting his nails.  However he found it difficult and my disgust feelings have not changed.",1
4527,guilt,I felt guilty of having suspected my room-mate of stealing the money last term.,1
4528,sadness,Often a dog which is treated very badly by his owner comes to us.,1
4529,joy,"I had not studied very much for my final examination at school, so I had to take an additional examination in French. The oral examination was not very hard for me - the more I was glad when I heard that I had passed it.",1
4530,fear,I was walking home late at night from lectures and someone deliberately started following me. It was dark and I was scared.,0
4531,fear,"When I have to leave the baby in the carriage and go shopping, I fear that something will happen to the baby.",1
4532,joy,"Every time, in the last few days, when my girlfriend told me that she loves me.",0
4533,fear,"I felt a physical fear, if I can call it this way, today, in the bus where I was sitting on the first seat. While turning the driver didn't see the tram which was making a dash towards us (coming from the side I was), and whose driver intended to cross in yellow light.",1
4534,joy,Thought had discovered true love.,0
4535,sadness,When I left my boyfriend. I found another girl at his home but he did nothing to relieve the situation.,0
4536,disgust,"When one individual takes advantage of and/or injures another relatively defenseless individual, consciously. I feel disgust mingled with anger. A person on my dorm floor verbally assaulted another person for having a certain religious belief.",1
4537,guilt,"I did not go to the exercises, without any adequate reason.",1
4538,anger,When my roommate's moped was stolen I was very angry.,1
4539,fear,When going out I am threatened regularly by two punk-girls.,1
4540,shame,"I was making very strong statements about infidelity in couples. Then I discovered that one of my best friends, who had just been through a very sad case of mutual infidelity, was listening.",0
4541,disgust,I saw in the street a man spitting.,0
4542,fear,"When I went up the stairs in a high, dark house full of shadows, passed a door and had the feeling that someone or something was behind me, although I knew I was alone.",2
4543,guilt,I spread abroad an intimate secret.,0
4544,disgust,"Four weeks ago I felt very much touched to find an asciatic patient who had asked the very morning to be tapped of the fluid, dying in the evening. I was really disgusted because this was the Medical staff's negligence. Had the Clinical officers done something that very morning he might have been alive today.",0
4545,fear,"When going out in the weekend I have to bike 5 kilometers through lonely and dark polders, then I always have terrifying fantasies.",1
4546,guilt,"I felt guilty when I read an advertisement for a job as a chemist in the newspaper and when my friend asked me if I had applied for that job, I told him that I had not even seen the paper of that day.",1
4547,fear,I felt fear when I was young and left in my big house all alone.,1
4548,guilt,"I was working as a secretary.  My boss was to go to give a lecture, and wanted me to give him the exact address of the place.",2
4549,shame,I was very ashamed when I failed a test in Standard 7. The teacher told the other students to shout and laugh at me.,1
4550,disgust,"I have felt this feeling when a person whom I believe and respect, lied to me.",0
4551,disgust,When a boy I hated most in our classroom took my T Jersey from my desk and put it on.,0
4552,fear,"Earlier, I was afraid of speaking in front of a crowd of people.",1
4553,guilt,"At my summer job, I was responsible for making various orders.  It was not me who had ordered some seasonal merchandise, but when much of it was left over and had to be thrown away in the Autumn, I felt partly responsible for the much too large order.",1
4554,disgust,A gigantic spider climbed over my face and what is more - in my own flat.,1
4555,guilt,Forgetting a close friend's birthday.,0
4556,joy,"I had been very weary all week - no letters, no phonecalls, no visitors and then my younger sister came with some cheese, a card and some pocket money for me; and she told me that she was working now.",0
4557,sadness,I was forced to leave an unforgettable friend.,1
4558,shame,I was swimming in the river and I lost the top of my bikini.  I did not notice it and came out of water.  There was a disagreeable classmate watching the scene.,1
4559,disgust,When my fellow classmates were involved in a quarrel.,1
4560,joy,"Receiving a very personal letter from a lady that I like, which revealed that she was more enthusiastic about me than I had thought possible.",0
4561,fear,"When I was a child, I had a nightmare. At that time, I was not yet able to tell anybody about it, so I was very frightened. I could not explain myself all that and I had to deal with it by myself.",1
4562,shame,I answered a certain question from Dr. Maqgda wrongly. She asked something about Femur and my answer was saying something concerning the brain. So I was very ashamed amongst my friends.,1
4563,disgust,A teacher giving a test was called by a student by his first name. He (the teacher) said that he didn't give him this liberty.,0
4564,fear,I was riding with a friend in his car. At a speed of 120 km/h on the snow-covered motorway I would have liked to get out.,0
4565,anger,"When my aunt scolded me for something I was not responsible for.  A boy had come to our gate asking for me, my aunt went out to see him.  I had neither met nor known the boy.",1
4566,guilt,I didn't give back in time some money that I had borrowed. My friend relied on them.,0
4567,fear,Waiting for the results of the High level examination.  I was afraid of not being accepted.,1
4568,guilt,Promising someone to do their job and then not being able to do it due to transport troubles.,1
4569,anger,In a conversation my boyfriend expressed definite and quite pretentious opinions and he took up an attitude towards a theory which he himself had never known. His information was from fortuitous sources.,1
4570,guilt,"Did not pick up a water mellon skin, someone slipped on it.",1
4571,shame,I felt ashamed of feeling sorry about myself when I passed through the situation of being betrayed by my girlfriend.,1
4572,joy,"I received an assignment back, and got an A+ grading.",0
4573,sadness,"When my son was diagnosed as having CEREBRAL PALSY, at age 5. He would have to endure so much labelling, stigma and discrimination, even though his case was relatively mild.",0
4574,shame,"Last Summer I went camping with some C.U students.  As I was working then, I had to leave the second night (some of them had joined us the first night).  Next morning, 6 o'clock, a female classmate knocked on our door and tried to wake us up.  I was not fully conscious and I said something which I should not have.  I realized the trouble I had made and wanted to hide.  Later I said sorry to her and the matter came to an end.",1
4575,fear,"When I received the higher level exam results, I mistook the grade E in mathematics for a grade F and I was shocked.",0
4576,disgust,"An officer at the Dean of students office had promised me to give me a room the next day, but he failed to keep his promise.",1
4577,joy,"When on holiday in Greece I called my best friend, she told me she passed the examinations and that she had been admitted to the study for speech therapy.",0
4578,fear,"Fear of the loss of a close friend, of feeling the ground slipping from under my feet.",1
4579,guilt,I had to take care of my little brother. When I met a friend I did not pay attention to him for a certain time and he was hurt while he was playing.,1
4580,shame,Was accused of having hidden intentions in a situation when I believed I was acting honestly and fairly.,0
4581,anger,Being insulted by my roommate.,1
4582,shame,"When I was small, I would always fight with my younger sister and one time I hit her and knocked the wind out of her. I felt real bad about it.",1
4583,anger,My lovely girlfriend double-crossed me and so that I found her chatting with another guy.,0
4584,anger,"I heard friends grumbling at me in an adjoining room, although they had behaved in a friendly way when I was present.",0
4585,guilt,I beat my young sister because she refused to wash plates. She started crying and I felt sorry and guilty for what I did.,1
4586,guilt,"Adolescent guilt growing up feeling ""bad, immoral"" sexual desires, some 10yrs ago.",1
4587,guilt,"When I was young - 14, I pinched from a store and was caught.  The store then contacted my parents.",1
4588,anger,"Physical violence. A friend wouldn't listen to me I repeatedly tried to warn him, to no avail. Result: eight people were ""pissed off"".",1
4589,fear,"At school, I had acted against the will of the group, and the next day they promised to take revenge on me.",1
4590,sadness,The girl I was seeing didn't want to have a serious relationship. ,1
4591,disgust,"A friend of mine was telling jokes which I felt to be very disgusting, especially because I was eating.",0
4592,disgust,Foreign students playing loud music in the night before the biology examn.,1
4593,anger,"One day I had an appointment with my boyfriend which I had objected to in the begining, however he visited me and convinced me to come.  The day of the appointment; I had to wait for him for over an hour.",1
4594,anger,"Without my permission, my son had made popcorn after coming back from school.  The consequences were a spoilt kettle and chaos in the kitchen but what could have happened with the hot grease ?",1
4595,fear,"When I missed crashing, by a hair's breadth, into a man who came out 20 metres ahead of me when I was driving at 110km/h.",1
4596,anger,At school teacher for not allowing us to go out on New Year's Eve when on a class trip overseas.,1
4597,shame,"Yesterday while playing volley ball, there was one person extra    and somebody had to out.  A mess worker and I were the  last ones to arrive and we had arrived at the same time.  Rightfully one of us had to opt out of the game, as I was delaying leaving the mess worker opted out saying that I should play.  I felt ashamed of myself.",1
4598,disgust,When a girl that I liked didn't accept my curting.,0
4599,joy,When I got a good grade for an exam in statistics.,0
4600,joy,When I was making music together with my friend. It sounded very good and we were very satisfied.,0
4601,disgust,"As a child, when I saw an ""unesthetic"" sight.",0
4602,anger,Exchange of points of view with my sister on a family matter.,1
4603,guilt,When I was reproved eighth grade of high school.,0
4604,guilt,Could not buy a reference book because I got up too late to cue.,1
4605,shame,I thought I had taken a decision but I hesitated.,0
4606,joy,The period when I was pregnant and when I gave birth to my son. I can say those were the happiest months in my life.,0
4607,guilt,"I was with a girl one night and then did not call her again, although she had asked me to do so.",1
4608,disgust,I went to a restaurant with my boyfriend for dinner. There we saw a couple. the man of the couple was a negro and he hadn't manners for eat.,0
4609,sadness,Not getting a job.,1
4610,guilt,My father got a slight heart attack after a telephone call of mine.,0
4611,fear,"I was hitchhiking and was picked up by a stranger he drove into the woods and wanted to make love with me, I refused and escaped from the car. When walking in the wood and hearing the car I was afraid.",1
4612,joy,When I made the acquaintance of a certain person.,0
4613,joy,"When I achieved my first 6 at University after a long string of 3's, 4's and 5's (7 is the highest mark awarded, 3 is a conceded pass).",0
4614,sadness,When my brother's visa for the U.S.A got cancelled.,2
